['Date:20030102', 'Maturity:200301', 'Strike_price:3900', 'CallPut:call', 'close:625']
['Date:20031113', 'Maturity:200312', 'Strike_price:4800', 'CallPut:call', 'close:1240']
['Date:20031113', 'Maturity:200312', 'Strike_price:4900', 'CallPut:call', 'close:1140']
['Date:20031113', 'Maturity:200312', 'Strike_price:5000', 'CallPut:call', 'close:1040']
['Date:20031113', 'Maturity:200312', 'Strike_price:5100', 'CallPut:call', 'close:940']
['Date:20031113', 'Maturity:200312', 'Strike_price:5200', 'CallPut:call', 'close:845']
['Date:20031113', 'Maturity:200312', 'Strike_price:5300', 'CallPut:call', 'close:745']
['Date:20031113', 'Maturity:200312', 'Strike_price:5400', 'CallPut:call', 'close:650']
['Date:20031113', 'Maturity:200312', 'Strike_price:5500', 'CallPut:call', 'close:555']
['Date:20031113', 'Maturity:200312', 'Strike_price:5600', 'CallPut:call', 'close:469']
['Date:20031113', 'Maturity:200312', 'Strike_price:5700', 'CallPut:call', 'close:386']
['Date:20031113', 'Maturity:200312', 'Strike_price:5800', 'CallPut:call', 'close:312']
['Date:20031113', 'Maturity:200312', 'Strike_price:5900', 'CallPut:call', 'close:257']
['Date:20031113', 'Maturity:200312', 'Strike_price:6000', 'CallPut:call', 'close:186']
['Date:20031113', 'Maturity:200312', 'Strike_price:6100', 'CallPut:call', 'close:135']
['Date:20031113', 'Maturity:200312', 'Strike_price:6200', 'CallPut:call', 'close:93']
['Date:20031113', 'Maturity:200312', 'Strike_price:6300', 'CallPut:call', 'close:65']
['Date:20031113', 'Maturity:200312', 'Strike_price:6400', 'CallPut:call', 'close:42']
['Date:20031114', 'Maturity:200311', 'Strike_price:5200', 'CallPut:call', 'close:845']
['Date:20031114', 'Maturity:200311', 'Strike_price:5300', 'CallPut:call', 'close:745']
['Date:20031114', 'Maturity:200311', 'Strike_price:5400', 'CallPut:call', 'close:645']
['Date:20031114', 'Maturity:200311', 'Strike_price:5500', 'CallPut:call', 'close:555']
['Date:20031114', 'Maturity:200311', 'Strike_price:5600', 'CallPut:call', 'close:445']
['Date:20031114', 'Maturity:200311', 'Strike_price:5700', 'CallPut:call', 'close:346']
['Date:20031114', 'Maturity:200311', 'Strike_price:5800', 'CallPut:call', 'close:258']
['Date:20031114', 'Maturity:200311', 'Strike_price:5900', 'CallPut:call', 'close:166']
['Date:20031114', 'Maturity:200311', 'Strike_price:6000', 'CallPut:call', 'close:81']
['Date:20031114', 'Maturity:200311', 'Strike_price:6100', 'CallPut:call', 'close:26.5']
['Date:20031114', 'Maturity:200311', 'Strike_price:6200', 'CallPut:call', 'close:7']
['Date:20031114', 'Maturity:200311', 'Strike_price:6300', 'CallPut:call', 'close:2']
['Date:20031114', 'Maturity:200312', 'Strike_price:3900', 'CallPut:call', 'close:2150']
['Date:20031114', 'Maturity:200312', 'Strike_price:4000', 'CallPut:call', 'close:2050']
['Date:20031114', 'Maturity:200312', 'Strike_price:4100', 'CallPut:call', 'close:1950']
['Date:20031114', 'Maturity:200312', 'Strike_price:4200', 'CallPut:call', 'close:1850']
['Date:20031114', 'Maturity:200312', 'Strike_price:4300', 'CallPut:call', 'close:1750']
['Date:20031114', 'Maturity:200312', 'Strike_price:4400', 'CallPut:call', 'close:1650']
['Date:20031114', 'Maturity:200312', 'Strike_price:4500', 'CallPut:call', 'close:1550']
['Date:20031114', 'Maturity:200312', 'Strike_price:4600', 'CallPut:call', 'close:1450']
['Date:20031114', 'Maturity:200312', 'Strike_price:4700', 'CallPut:call', 'close:1350']
['Date:20031114', 'Maturity:200312', 'Strike_price:4800', 'CallPut:call', 'close:1250']
['Date:20031114', 'Maturity:200312', 'Strike_price:4900', 'CallPut:call', 'close:1150']
['Date:20031114', 'Maturity:200312', 'Strike_price:5000', 'CallPut:call', 'close:1050']
['Date:20031114', 'Maturity:200312', 'Strike_price:5100', 'CallPut:call', 'close:950']
['Date:20031114', 'Maturity:200312', 'Strike_price:5200', 'CallPut:call', 'close:850']
['Date:20031114', 'Maturity:200312', 'Strike_price:5300', 'CallPut:call', 'close:750']
['Date:20031114', 'Maturity:200312', 'Strike_price:5400', 'CallPut:call', 'close:655']
['Date:20031114', 'Maturity:200312', 'Strike_price:5500', 'CallPut:call', 'close:560']
['Date:20031114', 'Maturity:200312', 'Strike_price:5600', 'CallPut:call', 'close:467']
['Date:20031114', 'Maturity:200312', 'Strike_price:5700', 'CallPut:call', 'close:400']
['Date:20031114', 'Maturity:200312', 'Strike_price:5800', 'CallPut:call', 'close:300']
['Date:20031114', 'Maturity:200312', 'Strike_price:5900', 'CallPut:call', 'close:243']
['Date:20031114', 'Maturity:200312', 'Strike_price:6000', 'CallPut:call', 'close:177']
['Date:20031114', 'Maturity:200312', 'Strike_price:6100', 'CallPut:call', 'close:126']
['Date:20031114', 'Maturity:200312', 'Strike_price:6200', 'CallPut:call', 'close:83']
['Date:20031114', 'Maturity:200312', 'Strike_price:6300', 'CallPut:call', 'close:55']
['Date:20031114', 'Maturity:200312', 'Strike_price:6400', 'CallPut:call', 'close:34']
['Date:20031117', 'Maturity:200311', 'Strike_price:5200', 'CallPut:call', 'close:750']
['Date:20031117', 'Maturity:200311', 'Strike_price:5300', 'CallPut:call', 'close:650']
['Date:20031117', 'Maturity:200311', 'Strike_price:5400', 'CallPut:call', 'close:575']
['Date:20031117', 'Maturity:200311', 'Strike_price:5500', 'CallPut:call', 'close:452']
['Date:20031117', 'Maturity:200311', 'Strike_price:5600', 'CallPut:call', 'close:352']
['Date:20031117', 'Maturity:200311', 'Strike_price:5700', 'CallPut:call', 'close:253']
['Date:20031117', 'Maturity:200311', 'Strike_price:5800', 'CallPut:call', 'close:180']
['Date:20031117', 'Maturity:200311', 'Strike_price:5900', 'CallPut:call', 'close:88']
['Date:20031117', 'Maturity:200311', 'Strike_price:6000', 'CallPut:call', 'close:26.5']
['Date:20031117', 'Maturity:200311', 'Strike_price:6100', 'CallPut:call', 'close:5.7']
['Date:20031117', 'Maturity:200312', 'Strike_price:3900', 'CallPut:call', 'close:2050']
['Date:20031117', 'Maturity:200312', 'Strike_price:4000', 'CallPut:call', 'close:1950']
['Date:20031117', 'Maturity:200312', 'Strike_price:4100', 'CallPut:call', 'close:1850']
['Date:20031117', 'Maturity:200312', 'Strike_price:4200', 'CallPut:call', 'close:1750']
['Date:20031117', 'Maturity:200312', 'Strike_price:4300', 'CallPut:call', 'close:1650']
['Date:20031117', 'Maturity:200312', 'Strike_price:4400', 'CallPut:call', 'close:1550']
['Date:20031117', 'Maturity:200312', 'Strike_price:4500', 'CallPut:call', 'close:1450']
['Date:20031117', 'Maturity:200312', 'Strike_price:4600', 'CallPut:call', 'close:1350']
['Date:20031117', 'Maturity:200312', 'Strike_price:4700', 'CallPut:call', 'close:1250']
['Date:20031117', 'Maturity:200312', 'Strike_price:4800', 'CallPut:call', 'close:1150']
['Date:20031117', 'Maturity:200312', 'Strike_price:4900', 'CallPut:call', 'close:1050']
['Date:20031117', 'Maturity:200312', 'Strike_price:5000', 'CallPut:call', 'close:955']
['Date:20031117', 'Maturity:200312', 'Strike_price:5100', 'CallPut:call', 'close:855']
['Date:20031117', 'Maturity:200312', 'Strike_price:5200', 'CallPut:call', 'close:760']
['Date:20031117', 'Maturity:200312', 'Strike_price:5300', 'CallPut:call', 'close:660']
['Date:20031117', 'Maturity:200312', 'Strike_price:5400', 'CallPut:call', 'close:565']
['Date:20031117', 'Maturity:200312', 'Strike_price:5500', 'CallPut:call', 'close:474']
['Date:20031117', 'Maturity:200312', 'Strike_price:5600', 'CallPut:call', 'close:387']
['Date:20031117', 'Maturity:200312', 'Strike_price:5700', 'CallPut:call', 'close:320']
['Date:20031117', 'Maturity:200312', 'Strike_price:5800', 'CallPut:call', 'close:271']
['Date:20031117', 'Maturity:200312', 'Strike_price:5900', 'CallPut:call', 'close:182']
['Date:20031117', 'Maturity:200312', 'Strike_price:6000', 'CallPut:call', 'close:129']
['Date:20031117', 'Maturity:200312', 'Strike_price:6100', 'CallPut:call', 'close:89']
['Date:20031117', 'Maturity:200312', 'Strike_price:6200', 'CallPut:call', 'close:57']
['Date:20031117', 'Maturity:200312', 'Strike_price:6300', 'CallPut:call', 'close:34']
['Date:20031117', 'Maturity:200312', 'Strike_price:6400', 'CallPut:call', 'close:19.5']
['Date:20031118', 'Maturity:200311', 'Strike_price:5200', 'CallPut:call', 'close:840']
['Date:20031118', 'Maturity:200311', 'Strike_price:5300', 'CallPut:call', 'close:635']
['Date:20031118', 'Maturity:200311', 'Strike_price:5400', 'CallPut:call', 'close:535']
['Date:20031118', 'Maturity:200311', 'Strike_price:5500', 'CallPut:call', 'close:439']
['Date:20031118', 'Maturity:200311', 'Strike_price:5600', 'CallPut:call', 'close:339']
['Date:20031118', 'Maturity:200311', 'Strike_price:5700', 'CallPut:call', 'close:288']
['Date:20031118', 'Maturity:200311', 'Strike_price:5800', 'CallPut:call', 'close:185']
['Date:20031118', 'Maturity:200311', 'Strike_price:5900', 'CallPut:call', 'close:90']
['Date:20031118', 'Maturity:200311', 'Strike_price:6000', 'CallPut:call', 'close:23.5']
['Date:20031118', 'Maturity:200311', 'Strike_price:6100', 'CallPut:call', 'close:3']
['Date:20031118', 'Maturity:200312', 'Strike_price:3900', 'CallPut:call', 'close:2040']
['Date:20031118', 'Maturity:200312', 'Strike_price:4000', 'CallPut:call', 'close:1940']
['Date:20031118', 'Maturity:200312', 'Strike_price:4100', 'CallPut:call', 'close:1840']
['Date:20031118', 'Maturity:200312', 'Strike_price:4200', 'CallPut:call', 'close:1740']
['Date:20031118', 'Maturity:200312', 'Strike_price:4300', 'CallPut:call', 'close:1640']
['Date:20031118', 'Maturity:200312', 'Strike_price:4400', 'CallPut:call', 'close:1540']
['Date:20031118', 'Maturity:200312', 'Strike_price:4500', 'CallPut:call', 'close:1440']
['Date:20031118', 'Maturity:200312', 'Strike_price:4600', 'CallPut:call', 'close:1340']
['Date:20031118', 'Maturity:200312', 'Strike_price:4700', 'CallPut:call', 'close:1240']
['Date:20031118', 'Maturity:200312', 'Strike_price:4800', 'CallPut:call', 'close:1140']
['Date:20031118', 'Maturity:200312', 'Strike_price:4900', 'CallPut:call', 'close:1040']
['Date:20031118', 'Maturity:200312', 'Strike_price:5000', 'CallPut:call', 'close:945']
['Date:20031118', 'Maturity:200312', 'Strike_price:5100', 'CallPut:call', 'close:845']
['Date:20031118', 'Maturity:200312', 'Strike_price:5200', 'CallPut:call', 'close:745']
['Date:20031118', 'Maturity:200312', 'Strike_price:5300', 'CallPut:call', 'close:650']
['Date:20031118', 'Maturity:200312', 'Strike_price:5400', 'CallPut:call', 'close:555']
['Date:20031118', 'Maturity:200312', 'Strike_price:5500', 'CallPut:call', 'close:497']
['Date:20031118', 'Maturity:200312', 'Strike_price:5600', 'CallPut:call', 'close:413']
['Date:20031118', 'Maturity:200312', 'Strike_price:5700', 'CallPut:call', 'close:320']
['Date:20031118', 'Maturity:200312', 'Strike_price:5800', 'CallPut:call', 'close:257']
['Date:20031118', 'Maturity:200312', 'Strike_price:5900', 'CallPut:call', 'close:180']
['Date:20031118', 'Maturity:200312', 'Strike_price:6000', 'CallPut:call', 'close:129']
['Date:20031118', 'Maturity:200312', 'Strike_price:6100', 'CallPut:call', 'close:91']
['Date:20031118', 'Maturity:200312', 'Strike_price:6200', 'CallPut:call', 'close:58']
['Date:20031118', 'Maturity:200312', 'Strike_price:6300', 'CallPut:call', 'close:35']
['Date:20031118', 'Maturity:200312', 'Strike_price:6400', 'CallPut:call', 'close:20']
['Date:20031119', 'Maturity:200311', 'Strike_price:5200', 'CallPut:call', 'close:665']
['Date:20031119', 'Maturity:200311', 'Strike_price:5300', 'CallPut:call', 'close:565']
['Date:20031119', 'Maturity:200311', 'Strike_price:5400', 'CallPut:call', 'close:465']
['Date:20031119', 'Maturity:200311', 'Strike_price:5500', 'CallPut:call', 'close:365']
['Date:20031119', 'Maturity:200311', 'Strike_price:5600', 'CallPut:call', 'close:280']
['Date:20031119', 'Maturity:200311', 'Strike_price:5700', 'CallPut:call', 'close:184']
['Date:20031119', 'Maturity:200311', 'Strike_price:5800', 'CallPut:call', 'close:76']
['Date:20031119', 'Maturity:200311', 'Strike_price:5900', 'CallPut:call', 'close:9']
['Date:20031119', 'Maturity:200312', 'Strike_price:3900', 'CallPut:call', 'close:1970']
['Date:20031119', 'Maturity:200312', 'Strike_price:4000', 'CallPut:call', 'close:1870']
['Date:20031119', 'Maturity:200312', 'Strike_price:4100', 'CallPut:call', 'close:1770']
['Date:20031119', 'Maturity:200312', 'Strike_price:4200', 'CallPut:call', 'close:1670']
['Date:20031119', 'Maturity:200312', 'Strike_price:4300', 'CallPut:call', 'close:1570']
['Date:20031119', 'Maturity:200312', 'Strike_price:4400', 'CallPut:call', 'close:1470']
['Date:20031119', 'Maturity:200312', 'Strike_price:4500', 'CallPut:call', 'close:1370']
['Date:20031119', 'Maturity:200312', 'Strike_price:4600', 'CallPut:call', 'close:1270']
['Date:20031119', 'Maturity:200312', 'Strike_price:4700', 'CallPut:call', 'close:1170']
['Date:20031119', 'Maturity:200312', 'Strike_price:4800', 'CallPut:call', 'close:1070']
['Date:20031119', 'Maturity:200312', 'Strike_price:4900', 'CallPut:call', 'close:970']
['Date:20031119', 'Maturity:200312', 'Strike_price:5000', 'CallPut:call', 'close:870']
['Date:20031119', 'Maturity:200312', 'Strike_price:5100', 'CallPut:call', 'close:770']
['Date:20031119', 'Maturity:200312', 'Strike_price:5200', 'CallPut:call', 'close:675']
['Date:20031119', 'Maturity:200312', 'Strike_price:5300', 'CallPut:call', 'close:575']
['Date:20031119', 'Maturity:200312', 'Strike_price:5400', 'CallPut:call', 'close:487']
['Date:20031119', 'Maturity:200312', 'Strike_price:5500', 'CallPut:call', 'close:400']
['Date:20031119', 'Maturity:200312', 'Strike_price:5600', 'CallPut:call', 'close:350']
['Date:20031119', 'Maturity:200312', 'Strike_price:5700', 'CallPut:call', 'close:266']
['Date:20031119', 'Maturity:200312', 'Strike_price:5800', 'CallPut:call', 'close:188']
['Date:20031119', 'Maturity:200312', 'Strike_price:5900', 'CallPut:call', 'close:136']
['Date:20031119', 'Maturity:200312', 'Strike_price:6000', 'CallPut:call', 'close:96']
['Date:20031119', 'Maturity:200312', 'Strike_price:6100', 'CallPut:call', 'close:64']
['Date:20031119', 'Maturity:200312', 'Strike_price:6200', 'CallPut:call', 'close:39.5']
['Date:20031119', 'Maturity:200312', 'Strike_price:6300', 'CallPut:call', 'close:24']
['Date:20031119', 'Maturity:200312', 'Strike_price:6400', 'CallPut:call', 'close:14']
['Date:20031120', 'Maturity:200312', 'Strike_price:3900', 'CallPut:call', 'close:1930']
['Date:20031120', 'Maturity:200312', 'Strike_price:4000', 'CallPut:call', 'close:1830']
['Date:20031120', 'Maturity:200312', 'Strike_price:4100', 'CallPut:call', 'close:1730']
['Date:20031120', 'Maturity:200312', 'Strike_price:4200', 'CallPut:call', 'close:1630']
['Date:20031120', 'Maturity:200312', 'Strike_price:4300', 'CallPut:call', 'close:1530']
['Date:20031120', 'Maturity:200312', 'Strike_price:4400', 'CallPut:call', 'close:1430']
['Date:20031120', 'Maturity:200312', 'Strike_price:4500', 'CallPut:call', 'close:1330']
['Date:20031120', 'Maturity:200312', 'Strike_price:4600', 'CallPut:call', 'close:1230']
['Date:20031120', 'Maturity:200312', 'Strike_price:4700', 'CallPut:call', 'close:1130']
['Date:20031120', 'Maturity:200312', 'Strike_price:4800', 'CallPut:call', 'close:1030']
['Date:20031120', 'Maturity:200312', 'Strike_price:4900', 'CallPut:call', 'close:935']
['Date:20031120', 'Maturity:200312', 'Strike_price:5000', 'CallPut:call', 'close:840']
['Date:20031120', 'Maturity:200312', 'Strike_price:5100', 'CallPut:call', 'close:740']
['Date:20031120', 'Maturity:200312', 'Strike_price:5200', 'CallPut:call', 'close:645']
['Date:20031120', 'Maturity:200312', 'Strike_price:5300', 'CallPut:call', 'close:550']
['Date:20031120', 'Maturity:200312', 'Strike_price:5400', 'CallPut:call', 'close:460']
['Date:20031120', 'Maturity:200312', 'Strike_price:5500', 'CallPut:call', 'close:375']
['Date:20031120', 'Maturity:200312', 'Strike_price:5600', 'CallPut:call', 'close:330']
['Date:20031120', 'Maturity:200312', 'Strike_price:5700', 'CallPut:call', 'close:256']
['Date:20031120', 'Maturity:200312', 'Strike_price:5800', 'CallPut:call', 'close:187']
['Date:20031120', 'Maturity:200312', 'Strike_price:5900', 'CallPut:call', 'close:132']
['Date:20031120', 'Maturity:200312', 'Strike_price:6000', 'CallPut:call', 'close:90']
['Date:20031120', 'Maturity:200312', 'Strike_price:6100', 'CallPut:call', 'close:58']
['Date:20031120', 'Maturity:200312', 'Strike_price:6200', 'CallPut:call', 'close:33']
['Date:20031120', 'Maturity:200312', 'Strike_price:6300', 'CallPut:call', 'close:20']
['Date:20031120', 'Maturity:200312', 'Strike_price:6400', 'CallPut:call', 'close:11.5']
['Date:20031121', 'Maturity:200312', 'Strike_price:3900', 'CallPut:call', 'close:1930']
['Date:20031121', 'Maturity:200312', 'Strike_price:4000', 'CallPut:call', 'close:1830']
['Date:20031121', 'Maturity:200312', 'Strike_price:4100', 'CallPut:call', 'close:1730']
['Date:20031121', 'Maturity:200312', 'Strike_price:4200', 'CallPut:call', 'close:1630']
['Date:20031121', 'Maturity:200312', 'Strike_price:4300', 'CallPut:call', 'close:1530']
['Date:20031121', 'Maturity:200312', 'Strike_price:4400', 'CallPut:call', 'close:1430']
['Date:20031121', 'Maturity:200312', 'Strike_price:4500', 'CallPut:call', 'close:1330']
['Date:20031121', 'Maturity:200312', 'Strike_price:4600', 'CallPut:call', 'close:1230']
['Date:20031121', 'Maturity:200312', 'Strike_price:4700', 'CallPut:call', 'close:1130']
['Date:20031121', 'Maturity:200312', 'Strike_price:4800', 'CallPut:call', 'close:1030']
['Date:20031121', 'Maturity:200312', 'Strike_price:4900', 'CallPut:call', 'close:935']
['Date:20031121', 'Maturity:200312', 'Strike_price:5000', 'CallPut:call', 'close:835']
['Date:20031121', 'Maturity:200312', 'Strike_price:5100', 'CallPut:call', 'close:735']
['Date:20031121', 'Maturity:200312', 'Strike_price:5200', 'CallPut:call', 'close:635']
['Date:20031121', 'Maturity:200312', 'Strike_price:5300', 'CallPut:call', 'close:540']
['Date:20031121', 'Maturity:200312', 'Strike_price:5400', 'CallPut:call', 'close:472']
['Date:20031121', 'Maturity:200312', 'Strike_price:5500', 'CallPut:call', 'close:420']
['Date:20031121', 'Maturity:200312', 'Strike_price:5600', 'CallPut:call', 'close:310']
['Date:20031121', 'Maturity:200312', 'Strike_price:5700', 'CallPut:call', 'close:230']
['Date:20031121', 'Maturity:200312', 'Strike_price:5800', 'CallPut:call', 'close:163']
['Date:20031121', 'Maturity:200312', 'Strike_price:5900', 'CallPut:call', 'close:116']
['Date:20031121', 'Maturity:200312', 'Strike_price:6000', 'CallPut:call', 'close:77']
['Date:20031121', 'Maturity:200312', 'Strike_price:6100', 'CallPut:call', 'close:48']
['Date:20031121', 'Maturity:200312', 'Strike_price:6200', 'CallPut:call', 'close:29']
['Date:20031121', 'Maturity:200312', 'Strike_price:6300', 'CallPut:call', 'close:16']
['Date:20031121', 'Maturity:200312', 'Strike_price:6400', 'CallPut:call', 'close:8.1']
['Date:20031124', 'Maturity:200312', 'Strike_price:3900', 'CallPut:call', 'close:1920']
['Date:20031124', 'Maturity:200312', 'Strike_price:4000', 'CallPut:call', 'close:1820']
['Date:20031124', 'Maturity:200312', 'Strike_price:4100', 'CallPut:call', 'close:1720']
['Date:20031124', 'Maturity:200312', 'Strike_price:4200', 'CallPut:call', 'close:1620']
['Date:20031124', 'Maturity:200312', 'Strike_price:4300', 'CallPut:call', 'close:1520']
['Date:20031124', 'Maturity:200312', 'Strike_price:4400', 'CallPut:call', 'close:1420']
['Date:20031124', 'Maturity:200312', 'Strike_price:4500', 'CallPut:call', 'close:1320']
['Date:20031124', 'Maturity:200312', 'Strike_price:4600', 'CallPut:call', 'close:1220']
['Date:20031124', 'Maturity:200312', 'Strike_price:4700', 'CallPut:call', 'close:1120']
['Date:20031124', 'Maturity:200312', 'Strike_price:4800', 'CallPut:call', 'close:1020']
['Date:20031124', 'Maturity:200312', 'Strike_price:4900', 'CallPut:call', 'close:925']
['Date:20031124', 'Maturity:200312', 'Strike_price:5000', 'CallPut:call', 'close:825']
['Date:20031124', 'Maturity:200312', 'Strike_price:5100', 'CallPut:call', 'close:725']
['Date:20031124', 'Maturity:200312', 'Strike_price:5200', 'CallPut:call', 'close:625']
['Date:20031124', 'Maturity:200312', 'Strike_price:5300', 'CallPut:call', 'close:530']
['Date:20031124', 'Maturity:200312', 'Strike_price:5400', 'CallPut:call', 'close:439']
['Date:20031124', 'Maturity:200312', 'Strike_price:5500', 'CallPut:call', 'close:378']
['Date:20031124', 'Maturity:200312', 'Strike_price:5600', 'CallPut:call', 'close:300']
['Date:20031124', 'Maturity:200312', 'Strike_price:5700', 'CallPut:call', 'close:217']
['Date:20031124', 'Maturity:200312', 'Strike_price:5800', 'CallPut:call', 'close:151']
['Date:20031124', 'Maturity:200312', 'Strike_price:5900', 'CallPut:call', 'close:103']
['Date:20031124', 'Maturity:200312', 'Strike_price:6000', 'CallPut:call', 'close:65']
['Date:20031124', 'Maturity:200312', 'Strike_price:6100', 'CallPut:call', 'close:40']
['Date:20031124', 'Maturity:200312', 'Strike_price:6200', 'CallPut:call', 'close:23.5']
['Date:20031124', 'Maturity:200312', 'Strike_price:6300', 'CallPut:call', 'close:12.5']
['Date:20031124', 'Maturity:200312', 'Strike_price:6400', 'CallPut:call', 'close:6.7']
['Date:20031125', 'Maturity:200312', 'Strike_price:3900', 'CallPut:call', 'close:1960']
['Date:20031125', 'Maturity:200312', 'Strike_price:4000', 'CallPut:call', 'close:1860']
['Date:20031125', 'Maturity:200312', 'Strike_price:4100', 'CallPut:call', 'close:1760']
['Date:20031125', 'Maturity:200312', 'Strike_price:4200', 'CallPut:call', 'close:1660']
['Date:20031125', 'Maturity:200312', 'Strike_price:4300', 'CallPut:call', 'close:1560']
['Date:20031125', 'Maturity:200312', 'Strike_price:4400', 'CallPut:call', 'close:1460']
['Date:20031125', 'Maturity:200312', 'Strike_price:4500', 'CallPut:call', 'close:1360']
['Date:20031125', 'Maturity:200312', 'Strike_price:4600', 'CallPut:call', 'close:1260']
['Date:20031125', 'Maturity:200312', 'Strike_price:4700', 'CallPut:call', 'close:1160']
['Date:20031125', 'Maturity:200312', 'Strike_price:4800', 'CallPut:call', 'close:1060']
['Date:20031125', 'Maturity:200312', 'Strike_price:4900', 'CallPut:call', 'close:965']
['Date:20031125', 'Maturity:200312', 'Strike_price:5000', 'CallPut:call', 'close:865']
['Date:20031125', 'Maturity:200312', 'Strike_price:5100', 'CallPut:call', 'close:765']
['Date:20031125', 'Maturity:200312', 'Strike_price:5200', 'CallPut:call', 'close:665']
['Date:20031125', 'Maturity:200312', 'Strike_price:5300', 'CallPut:call', 'close:565']
['Date:20031125', 'Maturity:200312', 'Strike_price:5400', 'CallPut:call', 'close:471']
['Date:20031125', 'Maturity:200312', 'Strike_price:5500', 'CallPut:call', 'close:379']
['Date:20031125', 'Maturity:200312', 'Strike_price:5600', 'CallPut:call', 'close:308']
['Date:20031125', 'Maturity:200312', 'Strike_price:5700', 'CallPut:call', 'close:225']
['Date:20031125', 'Maturity:200312', 'Strike_price:5800', 'CallPut:call', 'close:158']
['Date:20031125', 'Maturity:200312', 'Strike_price:5900', 'CallPut:call', 'close:105']
['Date:20031125', 'Maturity:200312', 'Strike_price:6000', 'CallPut:call', 'close:66']
['Date:20031125', 'Maturity:200312', 'Strike_price:6100', 'CallPut:call', 'close:37']
['Date:20031125', 'Maturity:200312', 'Strike_price:6200', 'CallPut:call', 'close:20']
['Date:20031125', 'Maturity:200312', 'Strike_price:6300', 'CallPut:call', 'close:10']
['Date:20031125', 'Maturity:200312', 'Strike_price:6400', 'CallPut:call', 'close:5.3']
['Date:20031126', 'Maturity:200312', 'Strike_price:3900', 'CallPut:call', 'close:1960']
['Date:20031126', 'Maturity:200312', 'Strike_price:4000', 'CallPut:call', 'close:1860']
['Date:20031126', 'Maturity:200312', 'Strike_price:4100', 'CallPut:call', 'close:1760']
['Date:20031126', 'Maturity:200312', 'Strike_price:4200', 'CallPut:call', 'close:1660']
['Date:20031126', 'Maturity:200312', 'Strike_price:4300', 'CallPut:call', 'close:1560']
['Date:20031126', 'Maturity:200312', 'Strike_price:4400', 'CallPut:call', 'close:1460']
['Date:20031126', 'Maturity:200312', 'Strike_price:4500', 'CallPut:call', 'close:1360']
['Date:20031126', 'Maturity:200312', 'Strike_price:4600', 'CallPut:call', 'close:1260']
['Date:20031126', 'Maturity:200312', 'Strike_price:4700', 'CallPut:call', 'close:1160']
['Date:20031126', 'Maturity:200312', 'Strike_price:4800', 'CallPut:call', 'close:1060']
['Date:20031126', 'Maturity:200312', 'Strike_price:4900', 'CallPut:call', 'close:960']
['Date:20031126', 'Maturity:200312', 'Strike_price:5000', 'CallPut:call', 'close:860']
['Date:20031126', 'Maturity:200312', 'Strike_price:5100', 'CallPut:call', 'close:760']
['Date:20031126', 'Maturity:200312', 'Strike_price:5200', 'CallPut:call', 'close:665']
['Date:20031126', 'Maturity:200312', 'Strike_price:5300', 'CallPut:call', 'close:565']
['Date:20031126', 'Maturity:200312', 'Strike_price:5400', 'CallPut:call', 'close:471']
['Date:20031126', 'Maturity:200312', 'Strike_price:5500', 'CallPut:call', 'close:417']
['Date:20031126', 'Maturity:200312', 'Strike_price:5600', 'CallPut:call', 'close:293']
['Date:20031126', 'Maturity:200312', 'Strike_price:5700', 'CallPut:call', 'close:230']
['Date:20031126', 'Maturity:200312', 'Strike_price:5800', 'CallPut:call', 'close:161']
['Date:20031126', 'Maturity:200312', 'Strike_price:5900', 'CallPut:call', 'close:105']
['Date:20031126', 'Maturity:200312', 'Strike_price:6000', 'CallPut:call', 'close:65']
['Date:20031126', 'Maturity:200312', 'Strike_price:6100', 'CallPut:call', 'close:36']
['Date:20031126', 'Maturity:200312', 'Strike_price:6200', 'CallPut:call', 'close:18']
['Date:20031126', 'Maturity:200312', 'Strike_price:6300', 'CallPut:call', 'close:9']
['Date:20031126', 'Maturity:200312', 'Strike_price:6400', 'CallPut:call', 'close:5.3']
['Date:20031127', 'Maturity:200312', 'Strike_price:3900', 'CallPut:call', 'close:1840']
['Date:20031127', 'Maturity:200312', 'Strike_price:4000', 'CallPut:call', 'close:1740']
['Date:20031127', 'Maturity:200312', 'Strike_price:4100', 'CallPut:call', 'close:1640']
['Date:20031127', 'Maturity:200312', 'Strike_price:4200', 'CallPut:call', 'close:1540']
['Date:20031127', 'Maturity:200312', 'Strike_price:4300', 'CallPut:call', 'close:1440']
['Date:20031127', 'Maturity:200312', 'Strike_price:4400', 'CallPut:call', 'close:1340']
['Date:20031127', 'Maturity:200312', 'Strike_price:4500', 'CallPut:call', 'close:1240']
['Date:20031127', 'Maturity:200312', 'Strike_price:4600', 'CallPut:call', 'close:1140']
['Date:20031127', 'Maturity:200312', 'Strike_price:4700', 'CallPut:call', 'close:1040']
['Date:20031127', 'Maturity:200312', 'Strike_price:4800', 'CallPut:call', 'close:940']
['Date:20031127', 'Maturity:200312', 'Strike_price:4900', 'CallPut:call', 'close:840']
['Date:20031127', 'Maturity:200312', 'Strike_price:5000', 'CallPut:call', 'close:740']
['Date:20031127', 'Maturity:200312', 'Strike_price:5100', 'CallPut:call', 'close:645']
['Date:20031127', 'Maturity:200312', 'Strike_price:5200', 'CallPut:call', 'close:545']
['Date:20031127', 'Maturity:200312', 'Strike_price:5300', 'CallPut:call', 'close:510']
['Date:20031127', 'Maturity:200312', 'Strike_price:5400', 'CallPut:call', 'close:420']
